Filename,Dimension1,Dimension2,Dimension3,Dimension4,Dimension5,Dimension6,Closest Text Type,corpus,color
OxjfFMyUuhI,16.5,-4.92,-1.05,0.72,-2.33,2.13,Involved persuasion,Y,1
oxOzF7GirFU,37.91,-0.0900000000000001,-1.62,-1.75,-3.7,2.91,Informational interaction,Y,1
OxqFUxkbXmQ,-17.91,-5.24,3.77,-2.94,-1.06,-1.47,Learned exposition,Y,1
oXR0C2UUA9g,28.2,-3.6,-5.8,1.01,-2.09,-1.91,Informational interaction,Y,1
Oxs2tj40Ce8,21.8,-0.35,-5.63,-0.98,-1.6,0.62,Informational interaction,Y,1
oxv5MfcSZ7k,26.99,1.3,-2.12,-2.22,2.35,-0.31,Informational interaction,Y,1
oxy3JYtP0bI,28.23,1.3,-3.73,-0.52,-1.58,2.94,Informational interaction,Y,1
oY1aMCZaawc,6.76,-0.63,-1.0,0.74,-0.71,2.19,Involved persuasion,Y,1
oY1lyNX4eK0,-10.1,7.21,2.81,-0.86,-0.35,1.24,General narrative exposition,Y,1
oy1MMCZgRg0,27.44,-0.62,-0.9,2.98,-2.0,0.31,Informational interaction,Y,1
oy7l5QOLmyU,20.66,-4.12,-2.45,-0.21,-1.68,1.47,Informational interaction,Y,1
oY7pqFYyrBE,-8.3,4.84,-0.49,-0.91,1.5,-0.81,General narrative exposition,Y,1
Oy49xclbdj8,20.97,-5.4,-4.11,9.24,-1.83,-0.22,Informational interaction,Y,1
OYauCX2tZp0,3.02,-0.62,0.9,-0.33,-2.42,8.0,Involved persuasion,Y,1
oycheNtjFIw,21.44,-4.73,1.44,4.65,-2.25,-0.0699999999999998,Informational interaction,Y,1
oYcVQRvFLdI,23.62,-5.58,-4.51,-1.12,0.52,1.21,Informational interaction,Y,1
oYF162_Cmwc,31.18,-5.49,-3.14,10.56,-1.34,2.38,Informational interaction,Y,1
oyKn-E4ygpQ,9.47,4.12,4.07,0.35,-2.7,1.52,Involved persuasion,Y,1
oYlL-iwzK0w,18.88,-0.0099999999999997,-4.25,0.1,-1.96,-1.33,Informational interaction,Y,1
oyMKMCfCTyw,25.41,1.85,-1.84,-5.02,-2.35,1.44,Informational interaction,Y,1
oYnKMptgUSA,17.14,-5.9,-1.83,0.97,-2.17,3.86,Involved persuasion,Y,1
OyNnqZQal10,27.55,-0.83,-0.72,1.91,-1.05,0.28,Informational interaction,Y,1
OyOjDAa2S-k,23.58,-1.78,-0.15,0.93,-0.87,0.67,Informational interaction,Y,1
oypa8QlEWYE,31.2,-2.73,-3.46,1.47,-1.7,1.84,Informational interaction,Y,1
OyprYo87HAU,19.67,-6.17,-3.47,3.43,-0.58,2.98,Informational interaction,Y,1
oyqIecU_GVc,31.97,-3.22,-2.47,1.99,-3.24,0.55,Informational interaction,Y,1
oy-qWfAH7i0,20.05,2.47,-1.41,-5.61,-2.19,0.85,Informational interaction,Y,1
Oyr2Db8iH7I,-3.34,4.02,-3.08,-3.09,-1.15,2.52,General narrative exposition,Y,1
oyr4465J62o,42.26,-6.03,-2.92,-3.55,-3.23,-2.14,Intimate interpersonal interaction,Y,1
oYrEtznPL3A,-17.96,3.76,3.85,-2.85,3.27,-1.33,Learned exposition,Y,1
oyTTIm0ZXOY,11.61,2.02,-0.64,-0.24,-1.17,2.16,Imaginative narrative,Y,1
oYu-KepNLPk,18.1,-5.63,-8.26,7.77,-3.21,3.17,Informational interaction,Y,1
oyXR67heGNU,6.7,-2.26,0.04,-1.78,4.19,-0.14,Involved persuasion,Y,1
OyzQd9OoYqc,26.8,-4.04,-1.98,5.34,-1.66533453693773e-16,1.43,Informational interaction,Y,1
oZ1MbHu0hz8,-2.04,7.4,1.4,3.79,1.43,1.19,Imaginative narrative,Y,1
Oz8Jbc4LVgk,26.65,-5.53,-2.69,-4.7,-2.22,-2.0,Informational interaction,Y,1
OZ9Gt-PBqlE,29.1,-2.23,-2.42,-3.21,-0.62,0.8,Informational interaction,Y,1
Oz9H4AOUftU,20.55,-4.12,-3.6,5.53,-1.89,5.85,Informational interaction,Y,1
oziEcDq4ck8,23.99,-2.71,-5.27,4.04,-0.65,2.31,Informational interaction,Y,1
oZiWiq9twak,8.92,-4.69,-0.75,4.77,-3.53,0.64,Involved persuasion,Y,1
ozJy_5ySSQA,2.78,-1.65,3.9,3.16,-1.68,0.16,Involved persuasion,Y,1
ozlC8N6bdew,-6.33,0.18,2.16,-0.86,0.55,1.05,General narrative exposition,Y,1
OzlhXVkaAe4,27.83,-6.22,-2.68,4.7,-1.0,0.5,Informational interaction,Y,1
oznQ-05ikDw,11.81,-5.48,-1.58,2.5,1.94,0.72,Involved persuasion,Y,1
oznsUL6qr_A,21.31,-1.11,-3.51,4.7,-2.71,0.34,Informational interaction,Y,1
Ozo0lHOerog,26.82,-2.14,4.25,-1.12,0.61,0.55,Informational interaction,Y,1
oZPOzH6popk,8.88,-3.37,0.65,2.64,-0.77,3.86,Involved persuasion,Y,1
OzRBXdhGcdI,20.6,0.19,-4.27,-2.28,-2.28,0.58,Informational interaction,Y,1
ozRmpnL3EpY,27.63,-4.48,-0.879999999999999,2.56,0.31,-0.91,Informational interaction,Y,1
OzsqX3C4mAo,24.2,-5.09,-2.28,10.14,-1.99,1.15,Informational interaction,Y,1
ozT-5OOv9KA,28.22,-1.81,-1.9,1.26,-2.31,0.0700000000000001,Informational interaction,Y,1
OztGv9unLko,25.96,-1.83,-1.38,-3.79,-0.97,0.98,Informational interaction,Y,1
OZUTrru7b64,-1.87,7.45,1.8,4.27,-2.07,3.54,Imaginative narrative,Y,1
ozwsaGdms_4,8.04,-5.51,0.89,6.44,3.8,0.22,Involved persuasion,Y,1
ozWseKZV6Ac,18.8,-1.66,0.0700000000000001,2.03,-1.76,1.5,Informational interaction,Y,1
OZxV9hxMa5k,20.04,-2.87,-1.53,-2.43,-2.54,-0.88,Informational interaction,Y,1
P00dAHiRV2U,25.08,-4.19,-3.92,11.47,-1.86,2.64,Informational interaction,Y,1
P0_5kXuHGiA,25.5,-0.73,0.67,7.41,-3.16,1.82,Informational interaction,Y,1
p0cZv2YHpV0,27.38,-4.19,-4.5,-4.04,-3.74,-0.55,Informational interaction,Y,1
P0dtsSX6jLg,10.21,-0.25,1.23,3.55,-2.65,4.43,Involved persuasion,Y,1
P0fMYL7WU8c,29.52,-4.86,-3.93,-4.37,-3.73,-2.24,Informational interaction,Y,1
p0IxHX27_Cc,14.88,-0.24,0.16,-5.37,-1.59,0.93,Involved persuasion,Y,1
p0liTkqy0YE,29.12,0.46,0.0200000000000002,2.59,-0.97,1.5,Informational interaction,Y,1
p0lV-1X3fcg,25.69,-1.96,-1.46,0.11,-2.78,1.83,Informational interaction,Y,1
P0m0OHUeUZw,17.82,-6.02,-5.55,6.02,0.0999999999999999,1.19,Informational interaction,Y,1
p0Nq9f-X5mI,34.18,-4.93,-3.5,-4.91,-2.65,2.21,Informational interaction,Y,1
P0pV080rJZw,26.21,-3.51,-0.87,-2.14,-1.52,-0.74,Informational interaction,Y,1
P0rvVZ670ms,17.34,-4.45,3.54,-1.46,-1.56,2.57,Involved persuasion,Y,1
p0Smj6OqdxE,13.75,1.42,-3.92,-4.78,-3.09,-0.88,Imaginative narrative,Y,1
p01x-Mk19n0,30.32,-4.05,-3.62,-2.69,-1.59,0.9,Informational interaction,Y,1
P1EoS-OONXs,-15.02,-6.05,3.74,4.65,-3.2,1.22,Learned exposition,Y,1
P1gMayd4nJY,36.89,-5.43,-5.25,-0.3,-2.21,-2.19,Informational interaction,Y,1
p1GWXOsVSwc,21.34,-3.05,-4.15,-1.56,-1.51,0.5,Informational interaction,Y,1
p1KeXZ_944A,30.95,-1.42,-0.43,1.29,-2.56,0.4,Informational interaction,Y,1
p1MKXx1McZs,19.04,-3.87,-3.53,3.95,-3.67,2.69,Informational interaction,Y,1
p1odc--Ephk,-0.45,-1.4,1.42,5.21,4.41,-0.67,Involved persuasion,Y,1
P1PHJhkS634,16.78,-2.23,-4.61,-4.05,-0.0599999999999999,-2.95,Informational interaction,Y,1
P1SzaPhrJO4,24.19,-2.2,-2.46,0.72,0.46,-1.9,Informational interaction,Y,1
p1w3HJawE2Q,32.33,-4.41,-1.03,-1.37,-1.66,0.24,Informational interaction,Y,1
p1xUDQZHJis,18.55,-3.25,-2.24,3.96,-0.13,1.19,Informational interaction,Y,1
P-02stBOUi8,6.91,-3.27,4.17,-3.8,-1.54,0.95,Involved persuasion,Y,1
p2-D5aVKsvA,10.13,-5.84,1.71,-3.68,-2.65,9.02,Involved persuasion,Y,1
p2dK9tAaHY0,3.38,-4.73,0.11,3.63,1.65,-0.59,Involved persuasion,Y,1
P2e2LUtI5tc,14.13,-2.19,6.44,12.61,8.62,-2.35,Involved persuasion,Y,1
P2e9w573z4U,-0.83,-1.89,-2.67,8.05,0.6,4.28,Involved persuasion,Y,1
P2kMCStRQhk,-14.32,3.56,6.47,1.08,3.9,-3.5,Scientific exposition,Y,1
P2laaIM04yw,17.66,-3.48,-3.3,2.24,2.49,2.62,Informational interaction,Y,1
p2LKawqUrKE,12.44,-4.79,-3.67,3.15,-0.93,1.48,Involved persuasion,Y,1
P2rjxK9aZ24,10.82,-3.1,-0.71,2.05,-1.52,-0.22,Involved persuasion,Y,1
p2vJIqpLtaM,23.9,-4.95,-2.39,12.73,-2.93,-1.29,Informational interaction,Y,1
P2YVqSfEIJk,-6.15,-1.39,1.6,-6.77,-1.42,0.0,General narrative exposition,Y,1
p2YYa2ZOsyE,27.02,-3.29,-0.3,1.12,-1.91,0.48,Informational interaction,Y,1
p3eLY1sd08I,18.18,-3.78,1.06,2.95,-0.41,4.02,Involved persuasion,Y,1
p3PC8UdforA,22.72,-3.17,-2.09,-0.95,-2.87,4.49,Informational interaction,Y,1
p3pilJ39dzk,25.11,-3.83,-4.29,-0.89,-1.72,1.36,Informational interaction,Y,1
P3SJefC-YT0,43.76,-2.27,-1.98,2.73,-1.54,0.38,Intimate interpersonal interaction,Y,1
P3txkkYtRIg,20.38,-4.7,-1.35,-3.47,-3.71,0.66,Informational interaction,Y,1
P3Y5DVGa2YA,-5.39,-0.8,3.87,-1.65,1.84,-0.59,General narrative exposition,Y,1
p-7twAxxgj4,15.04,-3.88,-4.19,-0.34,-1.32,-0.53,Involved persuasion,Y,1
p-7-zqK2G0E,-2.31,-2.76,-5.35,-1.47,-3.27,3.69,Situated reportage,Y,1
p15NIC5VK-c,16.78,-2.72,-0.71,0.75,-1.27,-0.14,Involved persuasion,Y,1
p25HkeglLGU,21.92,-4.0,-2.86,-1.39,-1.42,1.83,Informational interaction,Y,1
p30Dz6QGjI8,-0.359999999999999,-3.49,-3.8,-3.58,-1.23,0.29,Situated reportage,Y,1
p34jIs8m7II,-2.64,5.25,-2.05,2.01,3.35,-1.3,General narrative exposition,Y,1
p34ln_bBcn0,34.93,-4.88,2.58,2.6,3.04,0.28,Informational interaction,Y,1
P34uJ9EeXgM,22.74,-1.43,-4.64,-0.45,-1.88,-0.45,Informational interaction,Y,1
P37LJvVdz6c,33.28,-2.06,-2.86,-1.21,-3.18,0.57,Informational interaction,Y,1
p39ViCa6Smo,11.52,-4.86,-2.05,2.89,-1.1,1.09,Involved persuasion,Y,1
p40eJbhRRPQ,25.11,-4.91,3.02,2.65,-3.31,1.12,Informational interaction,Y,1
P41G1wVci2g,-4.39,-4.27,5.07,-3.59,-1.58,0.03,General narrative exposition,Y,1
P134ob5c-zs,14.9,1.09,-2.48,-0.65,-3.26,-3.5,Imaginative narrative,Y,1
p3384dahZi8,43.59,-3.19,-2.49,0.96,-3.53,-1.0,Intimate interpersonal interaction,Y,1
p-AHtHis15M,6.48,-2.54,-0.57,-1.31,0.89,1.66,Involved persuasion,Y,1
p-B09TL9Qkw,-14.79,-0.5,3.16,-3.47,5.22,2.07,Scientific exposition,Y,1
P-c0Z31afB0,13.96,-5.34,0.38,4.27,5.02,1.53,Involved persuasion,Y,1
P-fkW0d3D3s,25.25,-2.93,-2.17,-0.95,-2.2,1.62,Informational interaction,Y,1
P-gqkwFtsQc,26.48,-4.11,-1.67,17.95,-2.18,0.03,Informational interaction,Y,1
p-HEdhE-tjM,27.08,-4.49,-1.81,2.14,-3.5,2.41,Informational interaction,Y,1
p-hhDMjASZo,0.86,0.79,-4.7,-3.94,-0.63,-0.59,Imaginative narrative,Y,1
p-KYm3_Xq2E,26.61,-5.34,-1.25,4.52,-1.9,4.67,Informational interaction,Y,1
P-nHmwA1OV4,13.44,-3.2,-3.66,2.83,-2.89,0.92,Involved persuasion,Y,1
P---nY2y9rE,-4.7,1.18,-7.69,-0.84,0.0600000000000001,-0.41,General narrative exposition,Y,1
p-O2G1njCrU,14.97,-2.84,-0.41,0.57,-1.27,0.36,Involved persuasion,Y,1
p-O24vaZH8k,21.54,-4.0,0.0100000000000002,0.0600000000000002,-1.95,1.45,Informational interaction,Y,1
p-qJhPbAgqc,26.53,-4.3,-1.5,1.95,3.2,0.1,Informational interaction,Y,1
p-S1TNocgYk,16.64,-2.76,-1.7,0.3,-2.64,3.0,Involved persuasion,Y,1
P-VmiAIaGZc,18.76,-3.77,2.13,12.41,1.59,-1.05,Involved persuasion,Y,1
P-zdv1RgpII,22.56,-2.81,-3.04,3.39,-1.82,1.76,Informational interaction,Y,1
N_8Vx0bcviY,19.88,-4.29,-4.14,3.4,-1.89,3.09,Informational interaction,Y,1
p_3uoYASVBo,4.01,-2.85,6.19,2.68,-1.15,1.38,Involved persuasion,Y,1
p_8jikwC3FE,21.23,-5.95,-5.06,4.74,-0.75,1.55,Informational interaction,Y,1
p_BCrxh3FBo,21.35,-0.44,-1.99,2.73,-2.81,1.19,Informational interaction,Y,1
p_FhDxmW3Ug,12.74,1.62,0.77,8.24,-3.59,-1.38,Involved persuasion,Y,1
p_Fiqoe4tA8,18.35,-1.36,-3.84,-4.56,-2.76,-3.5,Informational interaction,Y,1
P_fW7Z2balA,19.67,-2.87,-2.58,8.64,-0.2,2.12,Informational interaction,Y,1
p_k0L9fQyRQ,16.11,-3.67,-4.82,-3.69,-1.74,-0.5,Informational interaction,Y,1
P_KLrQfmwUw,15.47,-2.74,-1.62,1.25,-1.45,-0.43,Involved persuasion,Y,1
P_lhUPZh_6w,4.0,-1.58,-2.54,-1.02,-1.35,-0.41,Involved persuasion,Y,1
p_NuoQcZk-U,3.65,-3.75,5.34,-1.75,3.24,3.69,Involved persuasion,Y,1
p_S1ZGpQ4fw,29.02,-3.74,-0.26,3.1,-1.82,3.55,Informational interaction,Y,1
p_UY3YDnBlE,-11.55,-1.5,-0.84,-0.34,-0.76,-1.57,General narrative exposition,Y,1
P_xGman2sCE,-9.26,4.87,-0.48,-0.51,-0.11,-0.91,General narrative exposition,Y,1
p_z617_OXcM,-11.18,0.43,-1.79,-1.21,4.6,0.05,General narrative exposition,Y,1
p4eWIKlHAFU,31.03,-3.26,-4.47,-3.79,-2.67,1.88,Informational interaction,Y,1
p4hvC6B2XPk,16.08,-5.02,1.44,0.18,-0.91,-0.72,Involved persuasion,Y,1
p4jmUE26Jhw,31.73,-2.89,-4.76,-1.26,-1.96,2.05,Informational interaction,Y,1
P4LzJzUClxM,30.11,-5.57,-2.08,0.31,-3.92,-3.5,Informational interaction,Y,1
P4MMj7SbJhQ,21.78,-1.72,-7.36,1.47,-0.0700000000000003,2.55,Informational interaction,Y,1
P4MQw1uFK0g,9.88,-2.83,-2.09,0.3,-3.16,1.01,Involved persuasion,Y,1
P4PMqJ19AtQ,20.46,-4.28,0.0600000000000001,3.79,-0.87,2.17,Informational interaction,Y,1
P4qoOYrtqnI,20.23,-2.36,-1.83,2.94,-1.12,2.43,Informational interaction,Y,1
P4S52qjCNUQ,19.05,-1.07,-5.17,-0.88,3.13,-2.1,Informational interaction,Y,1
P4uRuzr7t-Q,6.12,-2.39,0.41,6.22,0.42,0.29,Involved persuasion,Y,1
p5AaqHyAi3I,23.26,-3.57,-2.11,0.9,1.49,1.45,Informational interaction,Y,1
P5BUaaDZsaM,-17.69,0.42,-0.330000000000001,-2.19,4.76,-0.66,Learned exposition,Y,1
p5bUf-yyvbY,49.71,-7.38,-0.899999999999999,-7.19,-3.36,-0.43,Intimate interpersonal interaction,Y,1
P5bzoqrZ2Jw,9.06,0.31,2.56,1.2,-0.14,2.48,Involved persuasion,Y,1
P5ECr9ZrExs,5.04,4.62,-2.09,1.3,2.03,3.07,Imaginative narrative,Y,1
p5hh57QUUIg,58.76,1.15,1.95,18.59,-3.92,-3.24,Intimate interpersonal interaction,Y,1
P5pYcSJZFGQ,-9.6,0.86,0.65,1.5,2.69,1.69,General narrative exposition,Y,1
P5seGiVudVg,24.99,-3.68,-5.25,-3.52,-2.03,0.91,Informational interaction,Y,1
p5sETKBIhMc,42.13,-4.04,-2.56,-2.63,-2.19,-0.88,Intimate interpersonal interaction,Y,1
P5tzV88ZLNE,16.36,-3.15,-2.89,1.75,7.17,1.71,Involved persuasion,Y,1
p5ZfSlwMz8g,5.25,-2.22,0.48,-3.66,-1.33,-2.5,Involved persuasion,Y,1
P6fRJLN9VDw,8.43,-1.12,-1.03,-0.88,-0.41,-2.57,Involved persuasion,Y,1
P6Gv02bigss,26.84,-4.04,-3.05,4.9,-1.42,3.86,Informational interaction,Y,1
P6HE30AvFWk,25.75,-1.14,-3.7,0.46,-1.25,1.46,Informational interaction,Y,1
P6HT98_SWX0,30.74,-5.28,-3.86,-2.23,-3.2,0.72,Informational interaction,Y,1
p6Mn14XWlvM,25.43,-6.14,-0.36,2.5,-2.65,3.86,Informational interaction,Y,1
P6oDN6npqEM,16.47,-6.61,-2.18,1.87,2.32,-0.84,Involved persuasion,Y,1
P6OY6MT6sI0,29.01,-4.4,1.08,1.81,-2.8,2.85,Informational interaction,Y,1
P6TRpBMzO1I,18.06,-2.81,3.4,3.78,-2.48,-0.01,Involved persuasion,Y,1
p6u8U0dI-ys,27.89,-1.27,-0.32,-1.14,-2.21,0.1,Informational interaction,Y,1
P6vyApyeSbo,19.02,-5.47,-1.3,3.97,-1.12,0.38,Informational interaction,Y,1
p6w3ZxvHQXc,9.22,-4.26,0.45,3.2,-0.68,0.72,Involved persuasion,Y,1
p6Yak4Q9meE,35.43,-5.01,-3.28,10.32,-3.05,0.39,Informational interaction,Y,1
p7AHLvV0keg,10.3,-1.13,0.92,3.98,-2.82,0.73,Involved persuasion,Y,1
p7anYPQH7iM,22.05,-1.05,0.13,1.12,-1.99,1.38,Informational interaction,Y,1
p7jGRQS1Pi8,29.48,-3.54,-2.03,-0.87,-0.41,-0.57,Informational interaction,Y,1
P7Mpf1zZd40,14.99,5.5,1.41,2.13,-1.82,-1.28,Imaginative narrative,Y,1
p7NQMWaYozY,28.5,-5.22,2.12,5.34,-2.86,0.91,Informational interaction,Y,1
P7PD3JZDvPs,32.86,-3.37,-1.33,2.39,-2.15,-0.59,Informational interaction,Y,1
P7pJ13KLqTs,-0.470000000000001,2.49,-1.6,3.38,0.34,-1.07,Involved persuasion,Y,1
P7qI_feU2VI,27.67,-6.12,-1.05,-1.92,-3.55,0.07,Informational interaction,Y,1
P7qKt7dNNdY,17.79,-2.24,-3.76,0.0699999999999998,-2.41,0.84,Informational interaction,Y,1
P7QQcYg0mKE,12.47,-4.86,-1.2,-0.18,-2.81,-0.19,Involved persuasion,Y,1
p7ujM417JPM,30.2,-3.0,-3.41,-4.57,-2.0,-0.97,Informational interaction,Y,1
p7ygDNiN4Kc,23.88,-1.62,-0.14,-1.7,-3.44,5.49,Informational interaction,Y,1
P7ZnPVNgcHo,23.85,-1.73,-2.62,1.03,-2.71,-0.59,Informational interaction,Y,1
P8arzBnfyGY,23.64,-3.37,-2.87,5.3,-1.89,2.9,Informational interaction,Y,1
p8dJlfs1F2U,8.05,-0.23,4.64,4.02,0.88,-1.34,Involved persuasion,Y,1
p8HzTuSg5Y0,27.55,-3.26,-2.65,-4.85,-3.06,-0.76,Informational interaction,Y,1
P8L4WF5oIFI,29.99,-1.92,-1.68,-3.2,-2.17,-1.19,Informational interaction,Y,1
P8pcsnLKLYc,20.52,-1.91,-2.04,6.77,-0.57,2.42,Informational interaction,Y,1
P8PVDxCfWPk,10.84,-0.7,0.34,-4.4,-2.46,0.48,Involved persuasion,Y,1
P8t2mgcsUrw,21.21,-3.9,1.23,4.44,-1.34,-1.06,Informational interaction,Y,1
P8w6H0-d7eY,40.5,-4.48,-3.82,-0.88,-0.72,2.47,Intimate interpersonal interaction,Y,1
P9aDUwIon4E,15.04,-1.46,-1.28,-0.26,-3.14,-0.5,Involved persuasion,Y,1
p9bbBYcwFOk,16.02,-4.27,14.81,-4.97,-3.92,-3.5,Involved persuasion,Y,1
p9BYF56PUlI,5.49,-2.5,3.14,-3.13,0.92,-1.42,Involved persuasion,Y,1
P9ecAFgU7lg,24.11,-2.37,-3.18,3.05,-0.23,5.69,Informational interaction,Y,1
P9FbuXcZm1U,13.8,-0.39,-0.42,0.97,-1.46,-2.24,Involved persuasion,Y,1
p9LG5OJ0stk,27.51,-3.56,-2.04,-4.55,-3.92,-1.5,Informational interaction,Y,1
P9m10sizbR0,-5.24,5.99,1.16,0.45,0.71,-0.62,General narrative exposition,Y,1
p9nsQCbT6PI,21.29,-3.15,-4.4,-0.5,-2.92,-2.45,Informational interaction,Y,1
P9oS46IXNxw,21.46,-2.29,-0.42,5.6,-1.94,2.8,Informational interaction,Y,1
P9WvUXQaq_s,25.96,-4.2,-2.69,-0.11,-0.9,1.16,Informational interaction,Y,1
p9Y33SaCaaw,25.31,-1.78,-0.99,-0.78,-3.39,2.57,Informational interaction,Y,1
P9Yj8VWzi3A,20.64,-0.1,-1.36,-1.53,-0.41,-1.07,Informational interaction,Y,1
p9Z5Ws1HMKc,-2.89,3.45,-0.31,-0.93,-1.54,4.17,General narrative exposition,Y,1
P48entD8TBc,22.62,-5.49,-2.15,-3.81,-1.85,-0.74,Informational interaction,Y,1
p48i_qisvA8,19.0,-1.83,-3.16,-2.89,-2.38,0.06,Informational interaction,Y,1
P49dgrEaSmE,24.28,0.94,-3.26,-0.19,-2.76,0.48,Informational interaction,Y,1
P55U7wAV6_M,34.12,-1.24,-3.79,3.9,-3.92,0.05,Informational interaction,Y,1
P70nJvMN6xY,21.61,-3.86,-1.28,1.19,-1.8,3.43,Informational interaction,Y,1
p76aRZ2diWo,20.55,-2.63,-0.65,1.77,0.28,-0.52,Informational interaction,Y,1
P84lIGvoTDY,11.99,1.63,-2.96,0.96,-1.87,-0.04,Imaginative narrative,Y,1
p87V6v3w3Ds,33.29,-5.82,-2.08,-2.58,-3.92,-2.59,Informational interaction,Y,1
P88MmsDtUdg,-3.11,0.27,4.64,-1.51,0.0499999999999998,-2.09,General narrative exposition,Y,1
P546igYpwLs,28.8,-2.55,-1.89,-3.37,-3.1,1.38,Informational interaction,Y,1
PA1d4wjLx-0,9.74,1.77,2.22,-2.45,-1.32,-0.35,Involved persuasion,Y,1
pa2NFcHS91M,17.69,-2.06,-3.92,-0.68,-3.92,-2.54,Informational interaction,Y,1
pa3H6cdYf_M,16.22,-2.68,-6.33,-0.72,-2.94,-1.5,Informational interaction,Y,1
Pa7CDG38BdQ,24.72,-3.2,4.51,-1.0,-3.33,2.47,Informational interaction,Y,1
PA09G1XAkkQ,21.22,-4.8,-0.52,7.8,-1.69,1.0,Informational interaction,Y,1
pAAbeBMsUZ0,30.66,-3.94,-0.92,-2.52,-2.65,-2.02,Informational interaction,Y,1
paCgI_dWFy0,31.15,-3.02,-1.92,6.88,-0.16,3.19,Informational interaction,Y,1
PaDWmUKjY1s,5.56,-0.41,13.05,4.79,-2.45,3.31,Involved persuasion,Y,1
pAEkKMDCclE,-16.54,6.02,2.19,-5.46,0.34,-2.07,General narrative exposition,Y,1
paiktQhS5UU,23.16,-2.09,-1.31,-3.39,-2.06,-0.31,Informational interaction,Y,1
Pam_nlWnvg4,-3.72,3.73,-2.44,3.72,4.86,1.71,General narrative exposition,Y,1
pamgs-9cxQ0,29.82,-2.2,-1.27,-1.56,-2.12,-0.43,Informational interaction,Y,1
PAoEsPcSA4k,30.24,-3.14,-1.36,-3.39,-3.21,0.3,Informational interaction,Y,1
paPfQxtJBpo,29.23,-4.86,-1.76,-0.78,0.21,-0.88,Informational interaction,Y,1
pATV94vsSX0,30.54,-7.3,-11.12,-9.27,-3.92,-3.07,Informational interaction,Y,1
pav6HeCxPOg,28.94,-2.33,-5.78,9.25,-0.65,-0.12,Informational interaction,Y,1
paV-9ZmV5O8,24.02,-3.58,-3.98,-1.2,-2.42,2.07,Informational interaction,Y,1
PaVge6bx17o,21.01,-4.73,0.25,-3.06,-3.26,-1.03,Informational interaction,Y,1
pAVwgvqFzFc,19.88,-3.55,-0.3,-1.26,-2.59,-0.73,Informational interaction,Y,1
PaWBNkc3mAY,24.22,5.1,1.02,-1.3,-2.85,3.33,Informational interaction,Y,1
PaWjFrrBAKU,35.29,-0.73,-2.19,5.28,-1.18,0.57,Informational interaction,Y,1
PB1ozVmJ75o,22.72,-0.14,-1.0,1.6,0.15,-1.09,Informational interaction,Y,1
pB1TlPlfo5Y,15.23,1.31,-0.75,-0.21,-2.37,3.81,Involved persuasion,Y,1
pb2KHKsKOqE,2.99,4.44,0.47,2.32,-2.71,-0.0899999999999999,Imaginative narrative,Y,1
PB2ZjJkVTJA,23.43,-1.74,-1.96,-0.21,-1.02,0.6,Informational interaction,Y,1
pb7g1zqQIvM,22.84,-5.04,-4.79,3.56,1.33,0.93,Informational interaction,Y,1
pB9bnxuvoko,22.57,-5.55,-0.74,1.8,-1.94,1.79,Informational interaction,Y,1
pbBSLaEgTQM,16.7,-4.73,2.24,-6.07,0.25,-2.43,Involved persuasion,Y,1
PbbTtWOXV4Y,13.41,4.4,-3.54,2.73,0.39,3.43,Imaginative narrative,Y,1
PBD9jdLa_qg,17.02,-0.26,-2.88,-0.55,1.83,0.39,Informational interaction,Y,1
pbixAzhDLrU,-10.0,-2.22,4.32,0.37,4.53,-0.28,Scientific exposition,Y,1
pb-ncCC3bC0,20.64,-3.83,0.63,0.71,2.52,1.43,Informational interaction,Y,1
pBNUOojLQVI,6.51,-1.65,0.38,1.91,0.75,1.78,Involved persuasion,Y,1
pbnxGp-q0b4,38.96,-5.57,-1.55,-1.88,-3.62,-0.35,Intimate interpersonal interaction,Y,1
pboXOpEKfNE,-18.19,-1.92,0.34,0.34,4.88,-2.16,Learned exposition,Y,1
pBozvtqxEVc,5.89,-4.86,0.04,-2.9,-3.39,2.69,Involved persuasion,Y,1
pbU9JYJpQLY,22.81,-1.49,-0.43,-3.34,-1.72,-0.21,Informational interaction,Y,1
pbUfNOaXP40,23.77,-4.61,2.38,3.49,-1.14,3.28,Informational interaction,Y,1
PBUgCNMDR9U,29.64,-3.1,-3.52,0.16,-3.44,0.48,Informational interaction,Y,1
PbVOWGScWSg,27.85,-1.07,-5.46,-0.46,-1.46,0.0199999999999999,Informational interaction,Y,1
PbVpO56eNqU,1.61,-3.83,3.35,-2.06,-1.06,0.95,Involved persuasion,Y,1
pbVTZNm202g,20.58,1.09,-2.73,-0.99,-1.88,-1.14,Informational interaction,Y,1
pBwoo9TeDJk,14.79,-5.34,-2.17,3.77,-2.44,-0.27,Involved persuasion,Y,1
pBwYrciswSw,16.51,-1.12,3.65,-0.57,-2.61,3.93,Involved persuasion,Y,1
PC_erADDcHc,-7.15,1.47,2.9,1.76,5.0,0.14,General narrative exposition,Y,1
PC2J9iALY24,33.88,-2.82,-0.590000000000001,-1.44,-1.86,-1.12,Informational interaction,Y,1
pc6EO_EYxsM,26.88,-4.66,0.42,10.79,-0.36,-1.69,Informational interaction,Y,1
pc8tHxXFWxg,24.98,-3.86,-2.79,-1.97,-1.98,2.31,Informational interaction,Y,1
